input_file,input_row_id,original_head,original_relation,original_tail,canonical_head,canonical_relation,canonical_tail,kept_relation,decision,canonicalization_actions,candidate_relations,winner_score,runner_up_score,score_margin,basis,evidence
os.csv,28,CPU,is_a,操作系统,CPU,is_a,操作系统,is_a,kept,,is_a,0.7976,,,"is_a: score=0.798, conf=0.820, support=1, cues=上下位","由于 CPU 是极其宝贵的资源,操作系统必须决定“谁先运行、运行多久、何时切换”"
os.csv,29,内核,is_a,进程调度,内核,is_a,进程调度,is_a,kept,,is_a,0.7976,,,"is_a: score=0.798, conf=0.820, support=1, cues=上下位","内核是最核心的部分,负责进程调度、内存管理、中断处理、设备控制等关键操作"
os.csv,30,进程,is_a,操作系统,进程,is_a,操作系统,is_a,kept,,is_a,0.7976,,,"is_a: score=0.798, conf=0.820, support=1, cues=上下位",进程(Process)是操作系统课程中最重要的概念之一
os.csv,31,调度,is_a,并发,调度,is_a,并发,is_a,kept,,is_a,0.7939,,,"is_a: score=0.794, conf=0.814, support=1, cues=上下位",调度是操作系统实现“多任务并发”的核心机制
os.csv,32,Operating System,is_a,计算机系统,Operating System,is_a,计算机系统,is_a,kept,,is_a,0.7927,,,"is_a: score=0.793, conf=0.812, support=1, cues=上下位","操作系统(Operating System,简称 OS)是计算机系统中最核心的系统软件之一,它位于硬件与应用程序之间,承担资源管理、任务调度、服务提供和用户接口等重要职责"
os.csv,33,处理器管理,is_a,CPU,处理器管理,is_a,CPU,is_a,kept,,is_a,0.7927,,,"is_a: score=0.793, conf=0.812, support=1, cues=上下位",处理器管理的核心任务是让 CPU 合理地服务多个程序
os.csv,34,绝对路径,is_a,文件,绝对路径,is_a,文件,is_a,kept,,is_a,0.6363,,,"is_a: score=0.636, conf=0.812, support=1, cues=!用于,!包含","路径名则用于唯一定位文件,分为绝对路径和相对路径"
os.csv,35,互斥,is_a,进程,互斥,is_a,进程,is_a,kept,,is_a,0.7902,,,"is_a: score=0.790, conf=0.808, support=1, cues=上下位",互斥是指在某一时刻只允许一个进程进入临界区访问共享资源
os.csv,36,多道程序设计,is_a,内存,多道程序设计,is_a,内存,is_a,kept,,is_a,0.7902,,,"is_a: score=0.790, conf=0.808, support=1, cues=上下位","所谓多道程序设计,是指将多个程序同时装入内存,在一个程序因输入输出操作而等待时,CPU 可以切换去执行其他程序,从而减少处理器空闲时间,提高系统吞吐量"
os.csv,37,操作系统,is_a,抽象,操作系统,is_a,抽象,is_a,kept,,is_a,0.8063,,,"is_a: score=0.806, conf=0.808, support=1, cues=上下位,是一个","而对于程序员和系统设计者而言,操作系统则是一个复杂的资源控制与抽象平台,它屏蔽了底层硬件的细节,为上层软件提供统一、规范、稳定的运行接口"
os.csv,38,先来先服务,is_a,调度,先来先服务,is_a,调度,is_a,kept,,is_a,0.6326,,,"is_a: score=0.633, conf=0.806, support=1, cues=!包含,!包括","常见的调度算法包括先来先服务(First Come First Served,FCFS)、短作业优先(Shortest Job First,SJF)、时间片轮转(Round Robin,RR)、优先级调度和多级反馈队列(Multilevel Feedback Queue)等"
os.csv,39,操作系统,is_a,计算机系统,操作系统,is_a,计算机系统,is_a,kept,,is_a,0.7890,,,"is_a: score=0.789, conf=0.806, support=1, cues=上下位","总体而言,操作系统课程研究的是如何让计算机系统在多任务、多用户、多资源约束下高效、有序、安全地运行"
os.csv,40,操作系统,depends_on,外部设备,操作系统,depends_on,外部设备,depends_on,kept,,depends_on,0.7797,,,"depends_on: score=0.780, conf=0.804, support=1, cues=依赖","同时,操作系统依赖中断和异常机制响应外部设备和内部错误"
os.csv,41,权限,is_a,安全性,权限,is_a,安全性,is_a,kept,,is_a,0.7865,,,"is_a: score=0.786, conf=0.802, support=1, cues=上下位",这种权限分离机制是保障系统稳定性和安全性的基础
os.csv,42,分页,implemented_by,死锁,分页,implemented_by,死锁,implemented_by,kept,,implemented_by,0.7993,,,"implemented_by: score=0.799, conf=0.800, support=1, cues=实现关系,实现","它既关注理论问题,例如进程同步为何会产生死锁,也关注工程实现,例如内存如何分页、磁盘如何调度"
os.csv,43,路径名,used_for,文件,路径名,used_for,文件,used_for,kept,,used_for,0.7901,,,"used_for: score=0.790, conf=0.798, support=1, cues=用途,用于","路径名则用于唯一定位文件,分为绝对路径和相对路径"
os.csv,44,Linux,is_a,计算机系统,Linux,is_a,计算机系统,is_a,kept,,is_a,0.7828,,,"is_a: score=0.783, conf=0.796, support=1, cues=上下位","从课程学习的角度来看,操作系统并不是单纯介绍某一个具体系统,如 Windows、Linux 或 macOS,而是研究“计算机系统如何高效、安全、可靠地运行”的一般规律"
os.csv,45,死锁,is_a,进程,死锁,is_a,进程,is_a,kept,,is_a,0.7828,,,"is_a: score=0.783, conf=0.796, support=1, cues=上下位","死锁(Deadlock)是指多个进程因争夺资源而形成相互等待,从而都无法继续执行的状态"
os.csv,46,线程,is_a,进程,线程,is_a,进程,is_a,kept,,is_a,0.7815,,,"is_a: score=0.782, conf=0.794, support=1, cues=上下位","线程(Thread)则是比进程更轻量的执行单位,通常被称为 CPU 调度的基本单位"
os.csv,47,Linux 进程与线程,implemented_by,模拟进程调度,Linux 进程与线程,implemented_by,模拟进程调度,implemented_by,kept,,implemented_by,0.7944,,,"implemented_by: score=0.794, conf=0.792, support=1, cues=实现关系,实现","通过编写简单 Shell、模拟进程调度、实现页面置换算法、观察 Linux 进程与线程、分析文件系统命令输出等方式,能够把理论知识与真实系统联系起来"
os.csv,48,内核,is_a,内存,内核,is_a,内存,is_a,kept,,is_a,0.7790,,,"is_a: score=0.779, conf=0.790, support=1, cues=上下位","内核是最核心的部分,负责进程调度、内存管理、中断处理、设备控制等关键操作"
os.csv,49,虚拟内存,is_a,内存,虚拟内存,is_a,内存,is_a,kept,,is_a,0.7790,,,"is_a: score=0.779, conf=0.790, support=1, cues=上下位","与虚拟内存密切相关的是页面置换算法,即当内存已满而仍需调入新页面时,系统应选择哪个旧页面换出"
os.csv,50,OS,is_a,系统软件,OS,is_a,系统软件,is_a,kept,,is_a,0.7778,,,"is_a: score=0.778, conf=0.788, support=1, cues=上下位","操作系统(Operating System,简称 OS)是计算机系统中最核心的系统软件之一,它位于硬件与应用程序之间,承担资源管理、任务调度、服务提供和用户接口等重要职责"
os.csv,51,分页,is_a,非连续分配,分页,is_a,非连续分配,is_a,kept,,is_a,0.6214,,,"is_a: score=0.621, conf=0.788, support=1, cues=!包含,!包括","为了提升内存利用率并简化分配管理,现代操作系统普遍采用非连续分配技术,主要包括分页(Paging)和分段(Segmentation)"
os.csv,52,安全性判断,is_a,Banker’s Algorithm,安全性判断,is_a,Banker’s Algorithm,is_a,kept,,is_a,0.7778,,,"is_a: score=0.778, conf=0.788, support=1, cues=上下位","避免则是在分配资源前进行安全性判断,典型方法是银行家算法(Banker’s Algorithm)"
os.csv,53,路径名,used_for,绝对路径,路径名,used_for,绝对路径,used_for,kept,,used_for,0.7839,,,"used_for: score=0.784, conf=0.788, support=1, cues=用途,用于","路径名则用于唯一定位文件,分为绝对路径和相对路径"
os.csv,54,单级目录,is_a,目录,单级目录,is_a,目录,is_a,kept,,is_a,0.6202,,,"is_a: score=0.620, conf=0.786, support=1, cues=!包含,!包括","操作系统通过目录结构组织大量文件,常见的目录结构包括单级目录、两级目录和树形目录"
os.csv,55,调度,has_part,先来先服务,调度,has_part,先来先服务,has_part,kept,,has_part,0.7887,,,"has_part: score=0.789, conf=0.786, support=1, cues=整体部分,包括","常见的调度算法包括先来先服务(First Come First Served,FCFS)、短作业优先(Shortest Job First,SJF)、时间片轮转(Round Robin,RR)、优先级调度和多级反馈队列(Multilevel Feedback Queue)等"
os.csv,56,并发能力,used_for,服务器程序,并发能力,used_for,服务器程序,used_for,kept,,used_for,0.7963,,,"used_for: score=0.796, conf=0.782, support=1, cues=用途,用于,适用于","多线程机制有助于提升程序并发能力,尤其适用于图形界面程序、服务器程序和并行计算任务"
os.csv,57,相对路径,is_a,文件,相对路径,is_a,文件,is_a,kept,,is_a,0.6177,,,"is_a: score=0.618, conf=0.782, support=1, cues=!用于,!包含","路径名则用于唯一定位文件,分为绝对路径和相对路径"
os.csv,58,磁盘,implemented_by,死锁,磁盘,implemented_by,死锁,implemented_by,kept,,implemented_by,0.7882,,,"implemented_by: score=0.788, conf=0.782, support=1, cues=实现关系,实现","它既关注理论问题,例如进程同步为何会产生死锁,也关注工程实现,例如内存如何分页、磁盘如何调度"
os.csv,59,操作系统,is_a,Windows,操作系统,is_a,Windows,is_a,kept,,is_a,0.7716,,,"is_a: score=0.772, conf=0.778, support=1, cues=上下位","从课程学习的角度来看,操作系统并不是单纯介绍某一个具体系统,如 Windows、Linux 或 macOS,而是研究“计算机系统如何高效、安全、可靠地运行”的一般规律"
os.csv,60,操作系统,is_a,文件,操作系统,is_a,文件,is_a,kept,,is_a,0.7716,,,"is_a: score=0.772, conf=0.778, support=1, cues=上下位","对于普通用户而言,操作系统是“看得见”的使用环境,例如窗口、文件夹、任务栏、终端等"
os.csv,61,虚拟内存,is_a,操作系统,虚拟内存,is_a,操作系统,is_a,kept,,is_a,0.7716,,,"is_a: score=0.772, conf=0.778, support=1, cues=上下位","虚拟内存(Virtual Memory)是操作系统的一项重要技术,它使程序不必全部装入内存即可运行"
os.csv,62,数据结构,part_of,编译原理,编译原理,has_part,数据结构,has_part,canonicalized,"relation_label_normalized,inverse_relation_direction",has_part,0.7825,,,"has_part: score=0.782, conf=0.776, support=1, cues=组成,部分整体","操作系统课程通常被视为计算机科学与技术专业的核心课程之一,因为它连接了程序设计、数据结构、计算机组成原理、编译原理、计算机网络等多门课程,是理解计算机整体工作机制的重要桥梁"
os.csv,63,First Come First Served,is_a,调度,First Come First Served,is_a,调度,is_a,kept,,is_a,0.6102,,,"is_a: score=0.610, conf=0.770, support=1, cues=!包含,!包括","常见的调度算法包括先来先服务(First Come First Served,FCFS)、短作业优先(Shortest Job First,SJF)、时间片轮转(Round Robin,RR)、优先级调度和多级反馈队列(Multilevel Feedback Queue)等"
os.csv,64,假脱机,used_for,共享,假脱机,used_for,共享,used_for,kept,,used_for,0.7888,,,"used_for: score=0.789, conf=0.770, support=1, cues=用途,用于,常用于","假脱机技术常用于打印系统,使多个任务共享独占型设备"
os.csv,65,用户接口,is_a,文件管理,用户接口,is_a,文件管理,is_a,kept,,is_a,0.6102,,,"is_a: score=0.610, conf=0.770, support=1, cues=!包含,!包括","操作系统的功能通常可以归纳为处理器管理、存储管理、设备管理和文件管理四大部分,同时还包括用户接口、安全保护、网络通信和系统调用等内容"
os.csv,66,设备控制器,is_a,设备管理,设备控制器,is_a,设备管理,is_a,kept,,is_a,0.6102,,,"is_a: score=0.610, conf=0.770, support=1, cues=!包含,!包括",设备管理的基础包括设备分类、设备控制器、驱动程序和中断处理
os.csv,67,非连续分配,has_part,分页,非连续分配,has_part,分页,has_part,kept,,has_part,0.7775,,,"has_part: score=0.777, conf=0.768, support=1, cues=整体部分,包括","为了提升内存利用率并简化分配管理,现代操作系统普遍采用非连续分配技术,主要包括分页(Paging)和分段(Segmentation)"
os.csv,68,目录,has_part,单级目录,目录,has_part,单级目录,has_part,kept,,has_part,0.7763,,,"has_part: score=0.776, conf=0.766, support=1, cues=整体部分,包括","操作系统通过目录结构组织大量文件,常见的目录结构包括单级目录、两级目录和树形目录"
os.csv,69,互斥,is_a,临界区,互斥,is_a,临界区,is_a,kept,,is_a,0.7629,,,"is_a: score=0.763, conf=0.764, support=1, cues=上下位",互斥是指在某一时刻只允许一个进程进入临界区访问共享资源
os.csv,70,进程,used_for,页面调度,进程,used_for,页面调度,used_for,kept,,used_for | causes,0.7414,0.7392,0.0022,"used_for: score=0.741, conf=0.764, support=1, cues=用途,用于,!导致；causes: score=0.739, conf=0.754, support=1, cues=因果,导致,!用于；low_margin=0.002","课程中还会讨论抖动(Thrashing)现象,即进程频繁换页导致系统大部分时间都用于页面调度而非真正计算,这反映出内存管理与系统性能之间的紧密联系"
os.csv,71,Windows,is_a,计算机系统,Windows,is_a,计算机系统,is_a,kept,,is_a,0.7604,,,"is_a: score=0.760, conf=0.760, support=1, cues=上下位","从课程学习的角度来看,操作系统并不是单纯介绍某一个具体系统,如 Windows、Linux 或 macOS,而是研究“计算机系统如何高效、安全、可靠地运行”的一般规律"
os.csv,72,内核,is_a,中断处理,内核,is_a,中断处理,is_a,kept,,is_a,0.7604,,,"is_a: score=0.760, conf=0.760, support=1, cues=上下位","内核是最核心的部分,负责进程调度、内存管理、中断处理、设备控制等关键操作"
os.csv,73,假脱机,used_for,独占型设备,假脱机,used_for,独占型设备,used_for,kept,,used_for,0.7814,,,"used_for: score=0.781, conf=0.758, support=1, cues=用途,用于,常用于","假脱机技术常用于打印系统,使多个任务共享独占型设备"
os.csv,74,磁盘,is_a,内存,磁盘,is_a,内存,is_a,kept,,is_a,0.7592,,,"is_a: score=0.759, conf=0.758, support=1, cues=上下位","一个程序静态地存放在磁盘上时只是代码和数据,而当它被加载到内存并开始运行时,就成为进程"
os.csv,75,程序计数器,is_a,进程,程序计数器,is_a,进程,is_a,kept,,is_a,0.6028,,,"is_a: score=0.603, conf=0.758, support=1, cues=!包含,!包括","进程不仅包含程序本身,还包括程序计数器、寄存器内容、地址空间、打开的文件、相关资源和运行状态等信息"
os.csv,76,绝对路径,is_a,路径名,绝对路径,is_a,路径名,is_a,kept,,is_a,0.6028,,,"is_a: score=0.603, conf=0.758, support=1, cues=!用于,!包含","路径名则用于唯一定位文件,分为绝对路径和相对路径"
os.csv,77,路径名,used_for,相对路径,路径名,used_for,相对路径,used_for,kept,,used_for,0.7653,,,"used_for: score=0.765, conf=0.758, support=1, cues=用途,用于","路径名则用于唯一定位文件,分为绝对路径和相对路径"
os.csv,78,两级目录,is_a,目录,两级目录,is_a,目录,is_a,kept,,is_a,0.6016,,,"is_a: score=0.602, conf=0.756, support=1, cues=!包含,!包括","操作系统通过目录结构组织大量文件,常见的目录结构包括单级目录、两级目录和树形目录"
os.csv,79,计算机系统,has_part,抽象,计算机系统,has_part,抽象,has_part,kept,,has_part,0.7540,,,"has_part: score=0.754, conf=0.756, support=1, cues=枚举结构","学习操作系统的价值,不仅在于掌握某些具体算法或概念,更在于理解计算机系统设计中的基本思想:抽象、分层、共享、保护、并发与权衡"
os.csv,80,Thread,is_a,CPU,Thread,is_a,CPU,is_a,kept,,is_a,0.7567,,,"is_a: score=0.757, conf=0.754, support=1, cues=上下位","线程(Thread)则是比进程更轻量的执行单位,通常被称为 CPU 调度的基本单位"
os.csv,81,进程,is_a,调度,进程,is_a,调度,is_a,kept,,is_a,0.7567,,,"is_a: score=0.757, conf=0.754, support=1, cues=上下位","简单来说,进程是程序的一次执行过程,是系统进行资源分配和调度的基本单位"
os.csv,82,进程,causes,页面调度,进程,causes,页面调度,used_for,relation_conflict_resolved,,used_for | causes,0.7414,0.7392,0.0022,"used_for: score=0.741, conf=0.764, support=1, cues=用途,用于,!导致；causes: score=0.739, conf=0.754, support=1, cues=因果,导致,!用于；low_margin=0.002","课程中还会讨论抖动(Thrashing)现象,即进程频繁换页导致系统大部分时间都用于页面调度而非真正计算,这反映出内存管理与系统性能之间的紧密联系"
os.csv,83,Operating System,is_a,系统软件,Operating System,is_a,系统软件,is_a,kept,,is_a,0.7555,,,"is_a: score=0.755, conf=0.752, support=1, cues=上下位","操作系统(Operating System,简称 OS)是计算机系统中最核心的系统软件之一,它位于硬件与应用程序之间,承担资源管理、任务调度、服务提供和用户接口等重要职责"
os.csv,84,CPU 利用率,is_a,调度,CPU 利用率,is_a,调度,is_a,kept,,is_a,0.5978,,,"is_a: score=0.598, conf=0.750, support=1, cues=!包含,!包括",调度的目标通常包括提高 CPU 利用率、增加系统吞吐量、减少周转时间、缩短响应时间和保证公平性
os.csv,85,Paging,is_a,非连续分配,Paging,is_a,非连续分配,is_a,kept,,is_a,0.5978,,,"is_a: score=0.598, conf=0.750, support=1, cues=!包含,!包括","为了提升内存利用率并简化分配管理,现代操作系统普遍采用非连续分配技术,主要包括分页(Paging)和分段(Segmentation)"
os.csv,86,单级目录,is_a,文件,单级目录,is_a,文件,is_a,kept,,is_a,0.5978,,,"is_a: score=0.598, conf=0.750, support=1, cues=!包含,!包括","操作系统通过目录结构组织大量文件,常见的目录结构包括单级目录、两级目录和树形目录"
os.csv,87,文件管理,has_part,用户接口,文件管理,has_part,用户接口,has_part,kept,,has_part,0.7663,,,"has_part: score=0.766, conf=0.750, support=1, cues=整体部分,包括","操作系统的功能通常可以归纳为处理器管理、存储管理、设备管理和文件管理四大部分,同时还包括用户接口、安全保护、网络通信和系统调用等内容"
os.csv,88,设备管理,has_part,设备控制器,设备管理,has_part,设备控制器,has_part,kept,,has_part,0.7663,,,"has_part: score=0.766, conf=0.750, support=1, cues=整体部分,包括",设备管理的基础包括设备分类、设备控制器、驱动程序和中断处理
os.csv,89,调度,has_part,First Come First Served,调度,has_part,First Come First Served,has_part,kept,,has_part,0.7663,,,"has_part: score=0.766, conf=0.750, support=1, cues=整体部分,包括","常见的调度算法包括先来先服务(First Come First Served,FCFS)、短作业优先(Shortest Job First,SJF)、时间片轮转(Round Robin,RR)、优先级调度和多级反馈队列(Multilevel Feedback Queue)等"
os.csv,90,多线程,used_for,图形界面程序,多线程,used_for,图形界面程序,used_for,kept,,used_for,0.7740,,,"used_for: score=0.774, conf=0.746, support=1, cues=用途,用于,适用于","多线程机制有助于提升程序并发能力,尤其适用于图形界面程序、服务器程序和并行计算任务"
os.csv,91,数据结构,part_of,计算机网络,计算机网络,has_part,数据结构,has_part,canonicalized,"relation_label_normalized,inverse_relation_direction",has_part,0.7639,,,"has_part: score=0.764, conf=0.746, support=1, cues=组成,部分整体","操作系统课程通常被视为计算机科学与技术专业的核心课程之一,因为它连接了程序设计、数据结构、计算机组成原理、编译原理、计算机网络等多门课程,是理解计算机整体工作机制的重要桥梁"
os.csv,92,程序设计,part_of,编译原理,编译原理,has_part,程序设计,has_part,canonicalized,"relation_label_normalized,inverse_relation_direction",has_part,0.7639,,,"has_part: score=0.764, conf=0.746, support=1, cues=组成,部分整体","操作系统课程通常被视为计算机科学与技术专业的核心课程之一,因为它连接了程序设计、数据结构、计算机组成原理、编译原理、计算机网络等多门课程,是理解计算机整体工作机制的重要桥梁"
os.csv,93,页框,is_a,物理内存,页框,is_a,物理内存,is_a,kept,,is_a,0.6217,,,"is_a: score=0.622, conf=0.744, support=1, cues=!包含","分页将逻辑地址空间和物理内存都划分为固定大小的页和页框,程序运行时通过页表完成地址映射"
os.csv,94,安全保护,is_a,文件管理,安全保护,is_a,文件管理,is_a,kept,,is_a,0.5916,,,"is_a: score=0.592, conf=0.740, support=1, cues=!包含,!包括","操作系统的功能通常可以归纳为处理器管理、存储管理、设备管理和文件管理四大部分,同时还包括用户接口、安全保护、网络通信和系统调用等内容"
os.csv,95,用户接口,is_a,设备管理,用户接口,is_a,设备管理,is_a,kept,,is_a,0.5916,,,"is_a: score=0.592, conf=0.740, support=1, cues=!包含,!包括","操作系统的功能通常可以归纳为处理器管理、存储管理、设备管理和文件管理四大部分,同时还包括用户接口、安全保护、网络通信和系统调用等内容"
os.csv,96,进程,has_part,程序计数器,进程,has_part,程序计数器,has_part,kept,,has_part,0.7750,,,"has_part: score=0.775, conf=0.738, support=1, cues=整体部分,包含,包括","进程不仅包含程序本身,还包括程序计数器、寄存器内容、地址空间、打开的文件、相关资源和运行状态等信息"
os.csv,97,Virtual Memory,is_a,内存,Virtual Memory,is_a,内存,is_a,kept,,is_a,0.7456,,,"is_a: score=0.746, conf=0.736, support=1, cues=上下位","虚拟内存(Virtual Memory)是操作系统的一项重要技术,它使程序不必全部装入内存即可运行"
os.csv,98,目录,has_part,两级目录,目录,has_part,两级目录,has_part,kept,,has_part,0.7577,,,"has_part: score=0.758, conf=0.736, support=1, cues=整体部分,包括","操作系统通过目录结构组织大量文件,常见的目录结构包括单级目录、两级目录和树形目录"
os.csv,99,互斥,is_a,共享资源,互斥,is_a,共享资源,is_a,kept,,is_a,0.7443,,,"is_a: score=0.744, conf=0.734, support=1, cues=上下位",互斥是指在某一时刻只允许一个进程进入临界区访问共享资源
