head,relation,tail,head_type,tail_type,confidence,evidence,pattern_names,section_titles,source_files,record_count,source_row_ids,source_relations,conflicting_relations,disambiguation_score,disambiguation_method,disambiguation_basis
Exception,is_a,父类,异常处理实体,数据类型实体,0.6980,"Throwable是顶级父类,下面分为Error(严重错误,不可处理)和Exception(可处理)",上位包含关系,异常处理,java.txt,1,136,is_a,,0.5932,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.593, conf=0.698, support=1, cues=!包含"
FutureTask,implemented_by,Runnable,线程与并发实体,线程与并发实体,0.7620,创建线程的方式:继承Thread类、实现Runnable接口、实现Callable接口(配合FutureTask),实现关系,线程与并发,java.txt,1,60,implemented_by,,0.7758,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.776, conf=0.762, support=1, cues=实现关系,实现"
FutureTask,implemented_by,Thread,线程与并发实体,线程与并发实体,0.6900,创建线程的方式:继承Thread类、实现Runnable接口、实现Callable接口(配合FutureTask),实现关系,线程与并发,java.txt,1,143,implemented_by,,0.7311,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.731, conf=0.690, support=1, cues=实现关系,实现"
GC,has_part,分代收集,JVM 与内存管理实体,JVM 与内存管理实体,0.6160,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",整体部分关系,JVM基础,java.txt,1,187,has_part,,0.6833,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.683, conf=0.616, support=1, cues=整体部分,包括"
GC,has_part,复制,JVM 与内存管理实体,JVM 与内存管理实体,0.6700,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",枚举结构关系,JVM基础,java.txt,1,165,has_part,,0.7167,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.717, conf=0.670, support=1, cues=枚举结构,包括"
GC,has_part,标记-整理,JVM 与内存管理实体,JVM 与内存管理实体,0.6520,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",枚举结构关系,JVM基础,java.txt,1,174,has_part,,0.7056,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.706, conf=0.652, support=1, cues=枚举结构,包括"
GC,has_part,标记-清除,JVM 与内存管理实体,JVM 与内存管理实体,0.7060,"垃圾回收(GC):主要回收堆内存,算法包括标记-清除、复制、标记-整理、分代收集",枚举结构关系,JVM基础,java.txt,1,127,has_part,,0.7391,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.739, conf=0.706, support=1, cues=枚举结构,包括"
HashMap,depends_on,红黑树,集合框架实体,集合框架实体,0.6520,"Set的实现类:HashSet(无序,基于HashMap)、LinkedHashSet(有序)、TreeSet(排序,基于红黑树)",依赖关系,集合框架,java.txt,1,175,depends_on,,0.7016,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"depends_on: score=0.702, conf=0.652, support=1, cues=依赖,基于"
HashMap,implemented_by,Map,集合框架实体,集合框架实体,0.8400,"Map的实现类:HashMap(无序,允许null键值)、Hashtable(线程安全,不允许null)、TreeMap(有序)、LinkedHashMap(保持插入顺序)",实现关系,集合框架,java.txt,1,5,implemented_by,,0.8402,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.840, conf=0.840, support=1, cues=实现关系,实现类,实现"
HashMap,implemented_by,Set,集合框架实体,集合框架实体,0.7620,"Set的实现类:HashSet(无序,基于HashMap)、LinkedHashSet(有序)、TreeSet(排序,基于红黑树)",实现关系,集合框架,java.txt,1,61,implemented_by,,0.7643,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.764, conf=0.762, support=1, cues=实现关系,实现类,实现,!基于"
HashSet,depends_on,HashMap,集合框架实体,集合框架实体,0.8140,"Set的实现类:HashSet(无序,基于HashMap)、LinkedHashSet(有序)、TreeSet(排序,基于红黑树)",依赖关系,集合框架,java.txt,1,14,depends_on,,0.8020,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"depends_on: score=0.802, conf=0.814, support=1, cues=依赖,基于"
HashSet,depends_on,LinkedHashSet,集合框架实体,集合框架实体,0.7600,"Set的实现类:HashSet(无序,基于HashMap)、LinkedHashSet(有序)、TreeSet(排序,基于红黑树)",依赖关系,集合框架,java.txt,1,65,depends_on,,0.7685,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"depends_on: score=0.769, conf=0.760, support=1, cues=依赖,基于"
HashSet,depends_on,TreeSet,集合框架实体,集合框架实体,0.6520,"Set的实现类:HashSet(无序,基于HashMap)、LinkedHashSet(有序)、TreeSet(排序,基于红黑树)",依赖关系,集合框架,java.txt,1,176,depends_on,,0.7016,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"depends_on: score=0.702, conf=0.652, support=1, cues=依赖,基于"
HashSet,implemented_by,Set,集合框架实体,集合框架实体,0.8400,"Set的实现类:HashSet(无序,基于HashMap)、LinkedHashSet(有序)、TreeSet(排序,基于红黑树)",实现关系,集合框架,java.txt,1,6,implemented_by,,0.8126,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.813, conf=0.840, support=1, cues=实现关系,实现类,实现,!基于"
Hashtable,implemented_by,Map,集合框架实体,集合框架实体,0.7140,"Map的实现类:HashMap(无序,允许null键值)、Hashtable(线程安全,不允许null)、TreeMap(有序)、LinkedHashMap(保持插入顺序)",实现关系,集合框架,java.txt,1,121,implemented_by,,0.7621,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.762, conf=0.714, support=1, cues=实现关系,实现类,实现"
Java,is_a,final,领域实体,关键字与修饰符实体,0.6800,"接口:所有方法默认是public abstract(Java 8后可以有默认方法和静态方法),字段默认是public static final",上下位关系,抽象类与接口,java.txt,1,157,is_a,,0.7108,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.711, conf=0.680, support=1, cues=上下位"
Java,is_a,public,领域实体,关键字与修饰符实体,0.7480,"接口:所有方法默认是public abstract(Java 8后可以有默认方法和静态方法),字段默认是public static final",上下位关系,抽象类与接口,java.txt,1,80,is_a,,0.7530,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.753, conf=0.748, support=1, cues=上下位"
Java,is_a,static,领域实体,关键字与修饰符实体,0.7060,"接口:所有方法默认是public abstract(Java 8后可以有默认方法和静态方法),字段默认是public static final",上下位关系,抽象类与接口,java.txt,1,128,is_a,,0.7270,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.727, conf=0.706, support=1, cues=上下位"
Java,is_a,父类,领域实体,数据类型实体,0.7900,"继承使用extends关键字,Java是单继承,一个类只能有一个直接父类",上下位关系,继承与多态,java.txt,1,34,is_a,,0.7790,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.779, conf=0.790, support=1, cues=上下位"
LinkedHashSet,depends_on,红黑树,集合框架实体,集合框架实体,0.7420,"Set的实现类:HashSet(无序,基于HashMap)、LinkedHashSet(有序)、TreeSet(排序,基于红黑树)",依赖关系,集合框架,java.txt,1,87,depends_on,,0.7574,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"depends_on: score=0.757, conf=0.742, support=1, cues=依赖,基于"
LinkedHashSet,implemented_by,Set,集合框架实体,集合框架实体,0.7080,"Set的实现类:HashSet(无序,基于HashMap)、LinkedHashSet(有序)、TreeSet(排序,基于红黑树)",实现关系,集合框架,java.txt,1,125,implemented_by,,0.7308,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.731, conf=0.708, support=1, cues=实现关系,实现类,实现,!基于"
LinkedList,implemented_by,List,集合框架实体,集合框架实体,0.7020,"List的实现类:ArrayList(数组结构,查询快增删慢)、LinkedList(链表结构,增删快查询慢)、Vector(线程安全,较少用)",实现关系,集合框架,java.txt,1,130,implemented_by,,0.7547,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.755, conf=0.702, support=1, cues=实现关系,实现类,实现"
List,has_part,ArrayList,集合框架实体,集合框架实体,0.7600,"List的实现类:ArrayList(数组结构,查询快增删慢)、LinkedList(链表结构,增删快查询慢)、Vector(线程安全,较少用)",枚举结构关系,集合框架,java.txt,1,66,has_part,,0.7564,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.756, conf=0.760, support=1, cues=枚举结构"
List,has_part,数组,集合框架实体,数据类型实体,0.7200,"List的实现类:ArrayList(数组结构,查询快增删慢)、LinkedList(链表结构,增删快查询慢)、Vector(线程安全,较少用)",枚举结构关系,集合框架,java.txt,1,115,has_part,,0.7316,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.732, conf=0.720, support=1, cues=枚举结构"
Map,has_part,HashMap,集合框架实体,集合框架实体,0.7600,"Map的实现类:HashMap(无序,允许null键值)、Hashtable(线程安全,不允许null)、TreeMap(有序)、LinkedHashMap(保持插入顺序)",枚举结构关系,集合框架,java.txt,1,67,has_part,,0.7564,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.756, conf=0.760, support=1, cues=枚举结构"
Object,is_a,实例,面向对象核心实体,面向对象核心实体,0.7520,"类(Class)和对象(Object)的关系:类是对象的模板,对象是类的实例",上下位关系,面向对象基础,java.txt,1,75 | 154,is_a | has_part,has_part,0.7555,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.755, conf=0.752, support=1, cues=上下位；has_part: score=0.708, conf=0.682, support=1, cues=枚举结构"
Object,is_a,对象,面向对象核心实体,面向对象核心实体,0.8180,"类(Class)和对象(Object)的关系:类是对象的模板,对象是类的实例",上下位关系,面向对象基础,java.txt,1,12 | 81,is_a | has_part,has_part,0.7964,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"is_a: score=0.796, conf=0.818, support=1, cues=上下位；has_part: score=0.749, conf=0.748, support=1, cues=枚举结构"
Runnable,implemented_by,Thread,线程与并发实体,线程与并发实体,0.8460,创建线程的方式:继承Thread类、实现Runnable接口、实现Callable接口(配合FutureTask),实现关系,线程与并发,java.txt,1,1,implemented_by,,0.8279,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.828, conf=0.846, support=1, cues=实现关系,实现"
Runnable,implemented_by,继承,线程与并发实体,面向对象核心实体,0.8300,创建线程的方式:继承Thread类、实现Runnable接口、实现Callable接口(配合FutureTask),实现关系,线程与并发,java.txt,1,8,implemented_by,,0.8179,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.818, conf=0.830, support=1, cues=实现关系,实现"
Set,depends_on,HashMap,集合框架实体,集合框架实体,0.7420,"Set的实现类:HashSet(无序,基于HashMap)、LinkedHashSet(有序)、TreeSet(排序,基于红黑树)",依赖关系,集合框架,java.txt,1,88 | 155,depends_on | has_part,has_part,0.7574,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"depends_on: score=0.757, conf=0.742, support=1, cues=依赖,基于；has_part: score=0.680, conf=0.682, support=1, cues=枚举结构,!基于"
Set,depends_on,LinkedHashSet,集合框架实体,集合框架实体,0.6880,"Set的实现类:HashSet(无序,基于HashMap)、LinkedHashSet(有序)、TreeSet(排序,基于红黑树)",依赖关系,集合框架,java.txt,1,147,depends_on,,0.7239,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"depends_on: score=0.724, conf=0.688, support=1, cues=依赖,基于"
Set,has_part,HashSet,集合框架实体,集合框架实体,0.7600,"Set的实现类:HashSet(无序,基于HashMap)、LinkedHashSet(有序)、TreeSet(排序,基于红黑树)",枚举结构关系,集合框架,java.txt,1,68,has_part,,0.7288,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.729, conf=0.760, support=1, cues=枚举结构,!基于"
String,is_a,immutable,数组与字符串实体,数组与字符串实体,0.8180,"String类是不可变的(immutable),任何修改都会产生新对象",上下位关系,字符串,java.txt,1,13,is_a,,0.7964,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.796, conf=0.818, support=1, cues=上下位"
String,is_a,对象,数组与字符串实体,面向对象核心实体,0.7180,"String类是不可变的(immutable),任何修改都会产生新对象",上下位关系,字符串,java.txt,1,118,is_a,,0.7344,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.734, conf=0.718, support=1, cues=上下位"
Throwable,is_a,Error,异常处理实体,异常处理实体,0.8000,"Throwable是顶级父类,下面分为Error(严重错误,不可处理)和Exception(可处理)",上下位关系,异常处理,java.txt,1,27,is_a,,0.7852,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.785, conf=0.800, support=1, cues=上下位"
Throwable,is_a,Exception,异常处理实体,异常处理实体,0.6980,"Throwable是顶级父类,下面分为Error(严重错误,不可处理)和Exception(可处理)",上下位关系,异常处理,java.txt,1,137,is_a,,0.7220,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.722, conf=0.698, support=1, cues=上下位"
Throwable,is_a,父类,异常处理实体,数据类型实体,0.8620,"Throwable是顶级父类,下面分为Error(严重错误,不可处理)和Exception(可处理)",上下位关系,异常处理,java.txt,1,0,is_a,,0.8237,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.824, conf=0.862, support=1, cues=上下位"
TreeSet,depends_on,红黑树,集合框架实体,集合框架实体,0.8140,"Set的实现类:HashSet(无序,基于HashMap)、LinkedHashSet(有序)、TreeSet(排序,基于红黑树)",依赖关系,集合框架,java.txt,1,15,depends_on,,0.8020,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"depends_on: score=0.802, conf=0.814, support=1, cues=依赖,基于"
Unchecked Exception,is_a,Exception,异常处理实体,异常处理实体,0.6120,"Exception分为:Checked Exception(编译时异常,必须处理)和Unchecked Exception(运行时异常,不强制处理)",上位包含关系,异常处理,java.txt,1,189,is_a,,0.5399,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.540, conf=0.612, support=1, cues=!包含"
abstract,has_part,具体方法,关键字与修饰符实体,抽象类与接口实体,0.7380,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",整体部分关系,抽象类与接口,java.txt,1,93,has_part,,0.7589,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.759, conf=0.738, support=1, cues=整体部分,包含"
abstract,has_part,实例,关键字与修饰符实体,面向对象核心实体,0.6960,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",整体部分关系,抽象类与接口,java.txt,1,139,has_part,,0.7329,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.733, conf=0.696, support=1, cues=整体部分,包含"
abstract,has_part,抽象方法,关键字与修饰符实体,抽象类与接口实体,0.7680,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",整体部分关系,抽象类与接口,java.txt,1,53,has_part,,0.7775,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.777, conf=0.768, support=1, cues=整体部分,包含"
abstract,is_a,public,关键字与修饰符实体,关键字与修饰符实体,0.6980,"接口:所有方法默认是public abstract(Java 8后可以有默认方法和静态方法),字段默认是public static final",上下位关系,抽象类与接口,java.txt,1,138,is_a,,0.7220,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.722, conf=0.698, support=1, cues=上下位"
abstract,is_a,static,关键字与修饰符实体,关键字与修饰符实体,0.6600,"接口:所有方法默认是public abstract(Java 8后可以有默认方法和静态方法),字段默认是public static final",上下位关系,抽象类与接口,java.txt,1,169,is_a,,0.6984,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.698, conf=0.660, support=1, cues=上下位"
boolean,is_a,基本数据类型,数据类型实体,数据类型实体,0.6100,基本数据类型包括:byte、short、int、long、float、double、char、boolean,上位包含关系,数据类型,java.txt,1,190,is_a,,0.5110,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.511, conf=0.610, support=1, cues=!包含,!包括"
byte,is_a,基本数据类型,数据类型实体,数据类型实体,0.7920,基本数据类型包括:byte、short、int、long、float、double、char、boolean,上位包含关系,数据类型,java.txt,1,32,is_a,,0.6239,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.624, conf=0.792, support=1, cues=!包含,!包括"
char,is_a,基本数据类型,数据类型实体,数据类型实体,0.6100,基本数据类型包括:byte、short、int、long、float、double、char、boolean,上位包含关系,数据类型,java.txt,1,191,is_a,,0.5110,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.511, conf=0.610, support=1, cues=!包含,!包括"
double,is_a,基本数据类型,数据类型实体,数据类型实体,0.6360,基本数据类型包括:byte、short、int、long、float、double、char、boolean,上位包含关系,数据类型,java.txt,1,182,is_a,,0.5272,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.527, conf=0.636, support=1, cues=!包含,!包括"
extends,is_a,单继承,关键字与修饰符实体,面向对象核心实体,0.8260,"继承使用extends关键字,Java是单继承,一个类只能有一个直接父类",上下位关系,继承与多态,java.txt,1,9,is_a,,0.8014,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.801, conf=0.826, support=1, cues=上下位"
extends,is_a,父类,关键字与修饰符实体,数据类型实体,0.7420,"继承使用extends关键字,Java是单继承,一个类只能有一个直接父类",上下位关系,继承与多态,java.txt,1,89,is_a,,0.7493,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.749, conf=0.742, support=1, cues=上下位"
finally,used_for,JVM退出,异常处理实体,异常处理实体,0.6900,"finally块通常用于释放资源,无论是否发生异常都会执行(除非JVM退出)",用途关系,异常处理,java.txt,1,124 | 144,is_a | used_for,is_a,0.7392,relation_taxonomy_normalization + direction_normalization + evidence_weighted_relation_voting,"used_for: score=0.739, conf=0.690, support=1, cues=用途,用于,常用于；is_a: score=0.702, conf=0.710, support=1, cues=上下位,!用于"
float,is_a,基本数据类型,数据类型实体,数据类型实体,0.6720,基本数据类型包括:byte、short、int、long、float、double、char、boolean,上位包含关系,数据类型,java.txt,1,159,is_a,,0.5495,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.549, conf=0.672, support=1, cues=!包含,!包括"
implements,implemented_by,interface,关键字与修饰符实体,关键字与修饰符实体,0.7740,"接口使用interface关键字,一个类可以实现多个接口(implements)",实现关系,继承与多态,java.txt,1,48,implemented_by,,0.7993,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.799, conf=0.774, support=1, cues=实现关系,实现,\bimplements\b"
int,is_a,基本数据类型,数据类型实体,数据类型实体,0.7260,基本数据类型包括:byte、short、int、long、float、double、char、boolean,上位包含关系,数据类型,java.txt,1,108,is_a,,0.5830,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.583, conf=0.726, support=1, cues=!包含,!包括"
long,is_a,基本数据类型,数据类型实体,数据类型实体,0.7020,基本数据类型包括:byte、short、int、long、float、double、char、boolean,上位包含关系,数据类型,java.txt,1,131,is_a,,0.5681,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.568, conf=0.702, support=1, cues=!包含,!包括"
short,is_a,基本数据类型,数据类型实体,数据类型实体,0.7620,基本数据类型包括:byte、short、int、long、float、double、char、boolean,上位包含关系,数据类型,java.txt,1,62,is_a,,0.6053,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.605, conf=0.762, support=1, cues=!包含,!包括"
synchronized,has_part,互斥锁,线程与并发实体,线程与并发实体,0.6580,"synchronized关键字:修饰实例方法、静态方法、代码块,实现互斥锁",枚举结构关系,线程与并发,java.txt,1,171,has_part,,0.6932,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.693, conf=0.658, support=1, cues=枚举结构"
synchronized,has_part,实例,线程与并发实体,面向对象核心实体,0.7740,"synchronized关键字:修饰实例方法、静态方法、代码块,实现互斥锁",枚举结构关系,线程与并发,java.txt,1,49,has_part,,0.7651,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.765, conf=0.774, support=1, cues=枚举结构"
synchronized,has_part,静态方法,线程与并发实体,抽象类与接口实体,0.7440,"synchronized关键字:修饰实例方法、静态方法、代码块,实现互斥锁",枚举结构关系,线程与并发,java.txt,1,84,has_part,,0.7465,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.747, conf=0.744, support=1, cues=枚举结构"
volatile,has_part,原子性,线程与并发实体,线程与并发实体,0.6580,"volatile关键字:保证可见性,禁止指令重排序,但不保证原子性",枚举结构关系,线程与并发,java.txt,1,172,has_part,,0.6932,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.693, conf=0.658, support=1, cues=枚举结构"
volatile,has_part,可见性,线程与并发实体,线程与并发实体,0.7540,"volatile关键字:保证可见性,禁止指令重排序,但不保证原子性",枚举结构关系,线程与并发,java.txt,1,73,has_part,,0.7527,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.753, conf=0.754, support=1, cues=枚举结构"
volatile,has_part,指令重排序,线程与并发实体,线程与并发实体,0.7180,"volatile关键字:保证可见性,禁止指令重排序,但不保证原子性",枚举结构关系,线程与并发,java.txt,1,119,has_part,,0.7304,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"has_part: score=0.730, conf=0.718, support=1, cues=枚举结构"
互斥锁,implemented_by,synchronized,线程与并发实体,线程与并发实体,0.7380,"synchronized关键字:修饰实例方法、静态方法、代码块,实现互斥锁",实现关系,线程与并发,java.txt,1,94,implemented_by,,0.7609,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"implemented_by: score=0.761, conf=0.738, support=1, cues=实现关系,实现"
元注解,used_for,@Documented,领域实体,注解实体,0.6860,元注解(用于注解的注解):@Retention、@Target、@Documented、@Inherited,用途关系,注解,java.txt,1,151,used_for,,0.7207,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.721, conf=0.686, support=1, cues=用途,用于"
元注解,used_for,@Inherited,领域实体,注解实体,0.6600,元注解(用于注解的注解):@Retention、@Target、@Documented、@Inherited,用途关系,注解,java.txt,1,170,used_for,,0.7045,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.705, conf=0.660, support=1, cues=用途,用于"
元注解,used_for,@Retention,领域实体,注解实体,0.8000,元注解(用于注解的注解):@Retention、@Target、@Documented、@Inherited,用途关系,注解,java.txt,1,28,used_for,,0.7913,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.791, conf=0.800, support=1, cues=用途,用于"
元注解,used_for,@Target,领域实体,注解实体,0.7340,元注解(用于注解的注解):@Retention、@Target、@Documented、@Inherited,用途关系,注解,java.txt,1,101,used_for,,0.7504,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.750, conf=0.734, support=1, cues=用途,用于"
元注解,used_for,注解,领域实体,领域实体,0.8220,元注解(用于注解的注解):@Retention、@Target、@Documented、@Inherited,用途关系,注解,java.txt,1,10,used_for,,0.8050,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"used_for: score=0.805, conf=0.822, support=1, cues=用途,用于"
具体方法,is_a,abstract,抽象类与接口实体,关键字与修饰符实体,0.7580,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",上位包含关系,抽象类与接口,java.txt,1,72,is_a,,0.6304,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.630, conf=0.758, support=1, cues=!包含"
具体方法,is_a,抽象类,抽象类与接口实体,数据类型实体,0.6920,"抽象类:使用abstract修饰,可以包含抽象方法和具体方法,不能实例化",上位包含关系,抽象类与接口,java.txt,1,141,is_a,,0.5895,relation_taxonomy_normalization + direction_normalization + duplicate_merge,"is_a: score=0.589, conf=0.692, support=1, cues=!包含"
