input_file,input_row_id,original_head,original_relation,original_tail,canonical_head,canonical_relation,canonical_tail,kept_relation,decision,canonicalization_actions,candidate_relations,winner_score,runner_up_score,score_margin,basis,evidence
JVM.csv,12,垃圾回收,alias_of,Major GC,Major GC,alias_of,垃圾回收,alias_of,canonicalized,symmetric_relation_order,alias_of,0.8488,,,"alias_of: score=0.849, conf=0.862, support=1, cues=也称,别名","老年代中的对象生命周期较长,因此Major GC(也称为Full GC,涉及老年代的垃圾回收)发生的频率相对较低,但其执行时间通常比Minor GC长"
JVM.csv,13,G1,implemented_by,JVM,G1,implemented_by,JVM,implemented_by,kept,,implemented_by,0.8365,,,"implemented_by: score=0.837, conf=0.860, support=1, cues=实现关系,实现","大对象区(Large Object Space / Humongous Objects):在某些JVM实现中(如G1垃圾收集器),为大对象分配了专门的区域,称为大对象区或Humongous Objects区域"
JVM.csv,14,CMS,is_a,使用,CMS,is_a,使用,is_a,kept,,is_a,0.8200,,,"is_a: score=0.820, conf=0.856, support=1, cues=上下位","CMS收集器是使用“标记-清除”算法进行的垃圾回收,容易产生内存碎片"
JVM.csv,15,CMS,is_a,老年代,CMS,is_a,老年代,is_a,kept,,is_a,0.8200,,,"is_a: score=0.820, conf=0.856, support=1, cues=上下位","CMS收集器是老年代的收集器,可以配合新生代的Serial和ParNew收集器一起使用"
JVM.csv,16,Java 堆,is_a,使用,Java 堆,is_a,使用,is_a,kept,,is_a,0.8200,,,"is_a: score=0.820, conf=0.856, support=1, cues=上下位","元空间并不在Java堆中,而是使用本地内存,这解决了永久代容易出现的内存溢出问题"
JVM.csv,17,gc,alias_of,Young GC,gc,alias_of,Young GC,alias_of,kept,,alias_of | has_part,0.8451,0.7329,0.1122,"alias_of: score=0.845, conf=0.856, support=1, cues=也称,别名；has_part: score=0.733, conf=0.696, support=1, cues=枚举结构,分为","根据其作用范围和触发条件的不同,可以将GC分为三种类型:Minor GC(也称为Young GC)、Major GC(有时也称为Old GC)、以及Full GC"
JVM.csv,18,引用计数法,implemented_by,垃圾回收,引用计数法,implemented_by,垃圾回收,implemented_by,kept,,implemented_by,0.8328,,,"implemented_by: score=0.833, conf=0.854, support=1, cues=实现关系,实现","在Java中,判断对象是否为垃圾(即不再被使用,可以被垃圾回收器回收)主要依据两种主流的垃圾回收算法来实现:引用计数法和可达性分析算法"
JVM.csv,19,String,is_a,Extension ClassLoader,String,is_a,Extension ClassLoader,is_a,kept,,is_a,0.8162,,,"is_a: score=0.816, conf=0.850, support=1, cues=上下位","具体来说,Java 的类加载器有一套默认的层级结构:最顶层是Bootstrap ClassLoader(启动类加载器,负责加载 JDK 核心类,如java.lang.String),往下是Extension ClassLoader(扩展类加载器,加载 JDK 扩展目录的类),再往下是AppClassLoader(应用类加载器,加载我们自己写的类和第三 ..."
JVM.csv,20,并发标记,is_a,GC Roots,并发标记,is_a,GC Roots,is_a,kept,,is_a | has_part,0.8162,0.7428,0.0734,"is_a: score=0.816, conf=0.850, support=1, cues=上下位；has_part: score=0.743, conf=0.738, support=1, cues=枚举结构","并发标记阶段:并发标记阶段是指从GC Roots开始对堆中对象进行可达性分析,找出存活对象"
JVM.csv,21,方法区,is_a,类信息,方法区,is_a,类信息,used_for,relation_conflict_resolved,,used_for | is_a | has_part,0.8099,0.7886,0.0213,"used_for: score=0.810, conf=0.830, support=1, cues=用途,用于；is_a: score=0.789, conf=0.850, support=1, cues=上下位,!用于；has_part: score=0.674, conf=0.672, support=1, cues=枚举结构,!用于",方法区(Method Area): 方法区是用于存储类信息、常量、静态变量等数据的区域
JVM.csv,22,直接内存,is_a,JVM,直接内存,is_a,JVM,is_a,kept,,is_a | has_part,0.8484,0.7849,0.0635,"is_a: score=0.848, conf=0.850, support=1, cues=上下位,属于,是一种；has_part: score=0.785, conf=0.780, support=1, cues=枚举结构,一部分","直接内存:不属于 JVM 运行时数据区的一部分,通过 NIO 类引入,是一种堆外内存,可以显著提高 I/O 性能"
JVM.csv,23,内存溢出,is_a,Java 虚拟机,内存溢出,is_a,Java 虚拟机,is_a,kept,,is_a | has_part,0.8150,0.7490,0.0660,"is_a: score=0.815, conf=0.848, support=1, cues=上下位；has_part: score=0.749, conf=0.748, support=1, cues=枚举结构","内存溢出:内存溢出是指Java虚拟机(JVM)在申请内存时,无法找到足够的内存,最终引发OutOfMemoryError"
JVM.csv,24,Java heap space,is_a,堆内存溢,Java heap space,is_a,堆内存溢,is_a,kept,,is_a,0.8125,,,"is_a: score=0.813, conf=0.844, support=1, cues=上下位","堆内存溢出:当出现Java.lang.OutOfMemoryError:Java heap space异常时,就是堆内存溢出了"
JVM.csv,25,Serial,is_a,线程,Serial,is_a,线程,is_a,kept,,is_a,0.8125,,,"is_a: score=0.813, conf=0.844, support=1, cues=上下位","Serial GC 是单线程回收,简单但效率低,适合小内存应用"
JVM.csv,26,栈溢出,is_a,方法调用,栈溢出,is_a,方法调用,is_a,kept,,is_a,0.8125,,,"is_a: score=0.813, conf=0.844, support=1, cues=上下位","总的来说,栈溢出的核心原因是方法调用栈深度超过了栈内存限制,解决时应优先从代码逻辑(尤其是递归)入手,而非单纯调大栈内存"
JVM.csv,27,gc,alias_of,JVM,gc,alias_of,JVM,alias_of,kept,,alias_of,0.8203,,,"alias_of: score=0.820, conf=0.842, support=1, cues=别名","直接调用System.gc()或Runtime.getRuntime().gc()方法时,虽然不能保证立即执行,但JVM会尝试执行Full GC"
JVM.csv,28,双亲委派,is_a,类加载机制,双亲委派,is_a,类加载机制,is_a,kept,,is_a,0.8113,,,"is_a: score=0.811, conf=0.842, support=1, cues=上下位","Java 中的 “双亲委派” 是类加载机制的核心原则,简单说就是 「一个类加载器要加载类时,先让父加载器去尝试加载,只有父加载器加载不了,自己才会去加载」"
JVM.csv,29,Java 堆,is_a,Java 虚拟机,Java 堆,is_a,Java 虚拟机,is_a,kept,,is_a,0.7812,,,"is_a: score=0.781, conf=0.838, support=1, cues=上下位,!用于","Java堆(Heap)是Java虚拟机(JVM)中内存管理的一个重要区域,主要用于存放对象实例和数组"
JVM.csv,30,ParNew,is_a,新生代,ParNew,is_a,新生代,is_a,kept,,is_a,0.8088,,,"is_a: score=0.809, conf=0.838, support=1, cues=上下位",标记-复制算法应用在CMS新生代(ParNew是CMS默认的新生代垃圾回收器)和G1垃圾回收器中
JVM.csv,31,解析,is_a,常量池,解析,is_a,常量池,is_a,kept,,is_a,0.8088,,,"is_a: score=0.809, conf=0.838, support=1, cues=上下位",解析:解析阶段是虚拟机将常量池的「符号引用」直接替换为「直接引用」的过程
JVM.csv,32,符号引用,is_a,直接引用,符号引用,is_a,直接引用,is_a,kept,,is_a | has_part,0.8237,0.7155,0.1081,"is_a: score=0.824, conf=0.836, support=1, cues=上下位,是一种；has_part: score=0.716, conf=0.694, support=1, cues=枚举结构","符号引用:存储类和方法的符号引用,是一种直接引用不同于直接引用的引用类型"
JVM.csv,33,G1,is_a,Java 堆,G1,is_a,Java 堆,is_a,kept,,is_a,0.7775,,,"is_a: score=0.777, conf=0.832, support=1, cues=上下位,!包括","此外,G1收集器不同于之前的收集器的一个重要特点是:G1回收的范围是整个Java堆(包括新生代,老年代),而前六种收集器回收的范围仅限于新生代或老年代"
JVM.csv,34,G1,is_a,垃圾回收,G1,is_a,垃圾回收,is_a,kept,,is_a,0.8051,,,"is_a: score=0.805, conf=0.832, support=1, cues=上下位","而G1没有浮动垃圾,G1的筛选回收是多个垃圾回收线程并行gc的,没有浮动垃圾的回收,在执行‘并发清理’步骤时,用户线程也会同时产生一部分可回收对象,但是这部分可回收对象只能在下次执行清理是才会被回收"
JVM.csv,35,G1,is_a,老年代,G1,is_a,老年代,is_a,kept,,is_a | has_part,0.8051,0.7291,0.0759,"is_a: score=0.805, conf=0.832, support=1, cues=上下位；has_part: score=0.729, conf=0.690, support=1, cues=整体部分,包括",G1收集器收集范围是老年代和新生代
JVM.csv,36,NIO,is_a,堆外内存,NIO,is_a,堆外内存,is_a,kept,,is_a,0.8373,,,"is_a: score=0.837, conf=0.832, support=1, cues=上下位,属于,是一种","直接内存:不属于 JVM 运行时数据区的一部分,通过 NIO 类引入,是一种堆外内存,可以显著提高 I/O 性能"
JVM.csv,37,新生代,is_a,CMS,新生代,is_a,CMS,is_a,kept,,is_a,0.8051,,,"is_a: score=0.805, conf=0.832, support=1, cues=上下位",标记-复制算法应用在CMS新生代(ParNew是CMS默认的新生代垃圾回收器)和G1垃圾回收器中
JVM.csv,38,程序计数器,is_a,线程,程序计数器,is_a,线程,is_a,kept,,is_a | has_part | used_for,0.7775,0.7301,0.0474,"is_a: score=0.777, conf=0.832, support=1, cues=上下位,!用于；has_part: score=0.730, conf=0.762, support=1, cues=枚举结构,!用于；used_for: score=0.717, conf=0.680, support=1, cues=用途,用于","程序计数器:可以看作是当前线程所执行的字节码的行号指示器,用于存储当前线程正在执行的 Java 方法的 JVM 指令地址"
JVM.csv,39,符号引用,is_a,加载,符号引用,is_a,加载,is_a,kept,,is_a,0.8051,,,"is_a: score=0.805, conf=0.832, support=1, cues=上下位","类加载检查:虚拟机遇到一条 new 指令时,首先将去检查这个指令的参数是否能在常量池中定位到一个类的符号引用,并且检查这个符号引用代表的类是否已被加载过、解析和初始化过"
JVM.csv,40,常量池缓存,used_for,类加载,常量池缓存,used_for,类加载,used_for,kept,,used_for | has_part,0.8099,0.7412,0.0687,"used_for: score=0.810, conf=0.830, support=1, cues=用途,用于；has_part: score=0.741, conf=0.780, support=1, cues=枚举结构,!用于","常量池缓存:用于提升类加载的效率,将常用的常量缓存起来方便使用"
JVM.csv,41,方法区,used_for,类信息,方法区,used_for,类信息,used_for,kept,,used_for | is_a | has_part,0.8099,0.7886,0.0213,"used_for: score=0.810, conf=0.830, support=1, cues=用途,用于；is_a: score=0.789, conf=0.850, support=1, cues=上下位,!用于；has_part: score=0.674, conf=0.672, support=1, cues=枚举结构,!用于",方法区(Method Area): 方法区是用于存储类信息、常量、静态变量等数据的区域
JVM.csv,42,线程,is_a,Native 方法,线程,is_a,Native 方法,is_a,kept,,is_a,0.8038,,,"is_a: score=0.804, conf=0.830, support=1, cues=上下位","如果线程执行的是 Native 方法,计数器值为 null"
JVM.csv,43,方法区,is_a,常量,方法区,is_a,常量,used_for,relation_conflict_resolved,,used_for | is_a,0.7951,0.7738,0.0213,"used_for: score=0.795, conf=0.806, support=1, cues=用途,用于；is_a: score=0.774, conf=0.826, support=1, cues=上下位,!用于",方法区(Method Area): 方法区是用于存储类信息、常量、静态变量等数据的区域
JVM.csv,44,Java 堆,is_a,本地内存,Java 堆,is_a,本地内存,is_a,kept,,is_a,0.8001,,,"is_a: score=0.800, conf=0.824, support=1, cues=上下位","元空间并不在Java堆中,而是使用本地内存,这解决了永久代容易出现的内存溢出问题"
JVM.csv,45,ParNew,is_a,垃圾回收,ParNew,is_a,垃圾回收,is_a,kept,,is_a,0.7976,,,"is_a: score=0.798, conf=0.820, support=1, cues=上下位",标记-复制算法应用在CMS新生代(ParNew是CMS默认的新生代垃圾回收器)和G1垃圾回收器中
JVM.csv,46,新生代,is_a,Serial,新生代,is_a,Serial,is_a,kept,,is_a,0.7976,,,"is_a: score=0.798, conf=0.820, support=1, cues=上下位","ParNew收集器 (复制算法): 新生代收并行集器,实际上是Serial收集器的多线程版本,在多核CPU环境下有着比Serial更好的表现"
JVM.csv,47,直接引用,is_a,指针,直接引用,is_a,指针,is_a,kept,,is_a,0.8137,,,"is_a: score=0.814, conf=0.820, support=1, cues=上下位,是一个","直接引用可以是直接指向目标的指针、相对偏移量或是一个能间接定位到目标的句柄,直接引用是和虚拟机实现的内存布局相关的"
JVM.csv,48,元空间,used_for,类的元数据信息,元空间,used_for,类的元数据信息,used_for,kept,,used_for,0.8025,,,"used_for: score=0.802, conf=0.818, support=1, cues=用途,用于","元空间(Metaspace):从Java 8开始,永久代(Permanent Generation)被元空间取代,用于存储类的元数据信息,如类的结构信息(如字段、方法信息等)"
JVM.csv,49,双亲委派模型,is_a,类加载,双亲委派模型,is_a,类加载,is_a,kept,,is_a,0.7964,,,"is_a: score=0.796, conf=0.818, support=1, cues=上下位","再来谈谈双亲委派模型,简单说就是当类加载器(Class-Loader)试图加载某个类型的时候,除非父加载器找不到相应类型,否则尽量将这个任务代理给当前加载器的父加载器去做"
JVM.csv,50,深度递归,causes,栈溢出,深度递归,causes,栈溢出,causes,kept,,causes,0.8065,,,"causes: score=0.806, conf=0.818, support=1, cues=因果,导致",递归调用:深度递归导致栈溢出
JVM.csv,51,类加载,is_a,扩展类加载器,类加载,is_a,扩展类加载器,is_a,kept,,is_a,0.7964,,,"is_a: score=0.796, conf=0.818, support=1, cues=上下位",系统类加载器的父加载器是扩展类加载器
JVM.csv,52,堆溢出,is_a,大对象,堆溢出,is_a,大对象,is_a,kept,,is_a,0.7939,,,"is_a: score=0.794, conf=0.814, support=1, cues=上下位",堆溢出通常是由于创建了太多的大对象或未能及时回收不再使用的对象
JVM.csv,53,浮动垃圾,is_a,垃圾回收,浮动垃圾,is_a,垃圾回收,is_a,kept,,is_a,0.7939,,,"is_a: score=0.794, conf=0.814, support=1, cues=上下位","而G1没有浮动垃圾,G1的筛选回收是多个垃圾回收线程并行gc的,没有浮动垃圾的回收,在执行‘并发清理’步骤时,用户线程也会同时产生一部分可回收对象,但是这部分可回收对象只能在下次执行清理是才会被回收"
JVM.csv,54,类加载,causes,元空间,类加载,causes,元空间,causes,kept,,causes,0.8040,,,"causes: score=0.804, conf=0.814, support=1, cues=因果,导致","出现这个异常的问题的原因是系统的代码非常多或引用的第三方包非常多或者通过动态代码生成类加载等方法,导致元空间的内存占用很大"
JVM.csv,55,类加载,is_a,加载,类加载,is_a,加载,is_a,kept,,is_a,0.7939,,,"is_a: score=0.794, conf=0.814, support=1, cues=上下位","这些类加载器之间的关系形成了双亲委派模型,其核心思想是当一个类加载器收到类加载的请求时,首先不会自己去尝试加载这个类,而是把这个请求委派给父类加载器去完成,每一层次的类加载器都是如此,因此所有的加载请求最终都应该传送到顶层的启动类加载器中"
JVM.csv,56,ThreadLocalMap,is_a,ThreadLocal,ThreadLocalMap,is_a,ThreadLocal,is_a,kept,,is_a | implemented_by | used_for,0.7927,0.7795,0.0132,"is_a: score=0.793, conf=0.812, support=1, cues=上下位；implemented_by: score=0.779, conf=0.768, support=1, cues=实现关系,实现；used_for: score=0.732, conf=0.678, support=1, cues=用途,用来,用作；low_margin=0.013","ThreadLocal的实现中,每个Thread维护一个ThreadLocalMap映射表,key是ThreadLocal实例本身,value是真正需要存储的Object"
JVM.csv,57,新生代,is_a,Java 堆,新生代,is_a,Java 堆,is_a,kept,,is_a,0.6363,,,"is_a: score=0.636, conf=0.812, support=1, cues=!包含,!包括","此外,G1收集器不同于之前的收集器的一个重要特点是:G1回收的范围是整个Java堆(包括新生代,老年代),而前六种收集器回收的范围仅限于新生代或老年代"
JVM.csv,58,直接内存,is_a,本地内存,直接内存,is_a,本地内存,is_a,kept,,is_a,0.8088,,,"is_a: score=0.809, conf=0.812, support=1, cues=上下位,属于","还有一部分内存叫直接内存,属于操作系统的本地内存,也是可以直接操作的"
JVM.csv,59,栈帧,used_for,局部变量表,栈帧,used_for,局部变量表,used_for,kept,,used_for,0.7975,,,"used_for: score=0.798, conf=0.810, support=1, cues=用途,用于","每个方法在执行时都会创建一个栈帧,用于存储局部变量表、操作数栈、动态链接、方法出口等信息"
JVM.csv,60,G1,is_a,新生代,G1,is_a,新生代,is_a,kept,,is_a | has_part,0.7902,0.7440,0.0462,"is_a: score=0.790, conf=0.808, support=1, cues=上下位；has_part: score=0.744, conf=0.714, support=1, cues=整体部分,包括",G1收集器收集范围是老年代和新生代
JVM.csv,61,G1,is_a,线程,G1,is_a,线程,is_a,kept,,is_a,0.7902,,,"is_a: score=0.790, conf=0.808, support=1, cues=上下位","而G1没有浮动垃圾,G1的筛选回收是多个垃圾回收线程并行gc的,没有浮动垃圾的回收,在执行‘并发清理’步骤时,用户线程也会同时产生一部分可回收对象,但是这部分可回收对象只能在下次执行清理是才会被回收"
JVM.csv,62,Java 虚拟机,is_a,VerifyError,Java 虚拟机,is_a,VerifyError,is_a,kept,,is_a,0.7902,,,"is_a: score=0.790, conf=0.808, support=1, cues=上下位","验证(Verification),这是虚拟机安全的重要保障,JVM 需要核验字节信息是符合 Java 虚拟机规范的,否则就被认为是 VerifyError,这样就防止了恶意信息或者不合规的信息危害 JVM 的运行,验证阶段有可能触发更多 class 的加载"
JVM.csv,63,元空间,is_a,使用,元空间,is_a,使用,is_a,kept,,is_a,0.7902,,,"is_a: score=0.790, conf=0.808, support=1, cues=上下位","元空间并不在Java堆中,而是使用本地内存,这解决了永久代容易出现的内存溢出问题"
JVM.csv,64,内存泄漏,is_a,使用,内存泄漏,is_a,使用,is_a,kept,,is_a,0.7626,,,"is_a: score=0.763, conf=0.808, support=1, cues=上下位,!导致","内存泄露:内存泄漏是指程序在运行过程中不再使用的对象仍然被引用,而无法被垃圾收集器回收,从而导致可用内存逐渐减少"
JVM.csv,65,内存碎片,causes,大对象,内存碎片,causes,大对象,causes,kept,,causes,0.8003,,,"causes: score=0.800, conf=0.808, support=1, cues=因果,导致","大对象通常需要连续的内存空间,如果在新生代中频繁分配和回收大对象,容易产生内存碎片,导致后续分配大对象时可能因为内存不连续而失败"
JVM.csv,66,方法区,is_a,静态变量,方法区,is_a,静态变量,used_for,relation_conflict_resolved,,used_for | is_a,0.7839,0.7626,0.0213,"used_for: score=0.784, conf=0.788, support=1, cues=用途,用于；is_a: score=0.763, conf=0.808, support=1, cues=上下位,!用于",方法区(Method Area): 方法区是用于存储类信息、常量、静态变量等数据的区域
JVM.csv,67,栈溢出,is_a,局部变量,栈溢出,is_a,局部变量,is_a,kept,,is_a,0.7902,,,"is_a: score=0.790, conf=0.808, support=1, cues=上下位","当栈溢出时,通常是因为递归过深或局部变量过大"
JVM.csv,68,符号引用,is_a,解析,符号引用,is_a,解析,is_a,kept,,is_a,0.7902,,,"is_a: score=0.790, conf=0.808, support=1, cues=上下位","类加载检查:虚拟机遇到一条 new 指令时,首先将去检查这个指令的参数是否能在常量池中定位到一个类的符号引用,并且检查这个符号引用代表的类是否已被加载过、解析和初始化过"
JVM.csv,69,类加载,is_a,Class 对象,类加载,is_a,Class 对象,is_a,kept,,is_a,0.7902,,,"is_a: score=0.790, conf=0.808, support=1, cues=上下位","一个类由哪个类加载器加载,这个信息是存储在Class对象里的"
JVM.csv,70,解析,is_a,符号引用,解析,is_a,符号引用,is_a,kept,,is_a,0.7902,,,"is_a: score=0.790, conf=0.808, support=1, cues=上下位",解析:解析阶段是虚拟机将常量池的「符号引用」直接替换为「直接引用」的过程
JVM.csv,71,加载,is_a,Class 对象,加载,is_a,Class 对象,is_a,kept,,is_a,0.7890,,,"is_a: score=0.789, conf=0.806, support=1, cues=上下位","一个类由哪个类加载器加载,这个信息是存储在Class对象里的"
JVM.csv,72,方法区,used_for,常量,方法区,used_for,常量,used_for,kept,,used_for | is_a,0.7951,0.7738,0.0213,"used_for: score=0.795, conf=0.806, support=1, cues=用途,用于；is_a: score=0.774, conf=0.826, support=1, cues=上下位,!用于",方法区(Method Area): 方法区是用于存储类信息、常量、静态变量等数据的区域
JVM.csv,73,ThreadLocal,used_for,key,ThreadLocal,used_for,key,used_for,kept,,used_for,0.8099,,,"used_for: score=0.810, conf=0.804, support=1, cues=用途,用来,用作","ThreadLocalMap使用ThreadLocal的弱引用作为key,如果一个ThreadLocal没有外部强引用来引用它,那么系统GC时,这个ThreadLocal势必会被回收,这样一来,ThreadLocalMap中就会出现key为null的Entry,就没有办法访问这些key为null的Entry的value"
JVM.csv,74,对象头,has_part,初始化零值,对象头,has_part,初始化零值,has_part,kept,,has_part | is_a,0.7837,0.5234,0.2603,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构；is_a: score=0.523, conf=0.630, support=1, cues=!包含,!包括","进行必要设置,比如对象头:初始化零值完成之后,虚拟机要对对象进行必要的设置,例如这个对象是哪个类的实例、如何才能找到类的元数据信息、对象的哈希码、对象的 GC 分代年龄等信息"
JVM.csv,75,静态集合,has_part,使用,静态集合,has_part,使用,has_part,kept,,has_part,0.7837,,,"has_part: score=0.784, conf=0.804, support=1, cues=枚举结构","静态集合:使用静态数据结构(如HashMap或ArrayList)存储对象,且未清理"
JVM.csv,76,分代回收,is_a,新生代,分代回收,is_a,新生代,is_a,kept,,is_a | has_part,0.7865,0.7391,0.0474,"is_a: score=0.786, conf=0.802, support=1, cues=上下位；has_part: score=0.739, conf=0.732, support=1, cues=枚举结构",分代回收算法:分代收集是将内存划分成了新生代和老年代
JVM.csv,77,加载阶段,is_a,自定义类加载器,加载阶段,is_a,自定义类加载器,is_a,kept,,is_a,0.7865,,,"is_a: score=0.786, conf=0.802, support=1, cues=上下位","加载阶段是用户参与的阶段,我们可以自定义类加载器,去实现自己的类加载过程"
JVM.csv,78,并发标记,is_a,STW,并发标记,is_a,STW,is_a,kept,,is_a,0.7865,,,"is_a: score=0.786, conf=0.802, support=1, cues=上下位","并发标记耗时相对长很多,但因为不是STW,所以我们不太关心该阶段耗时的长短"
JVM.csv,79,虚拟机栈,causes,栈溢出,虚拟机栈,causes,栈溢出,causes,kept,,causes,0.7966,,,"causes: score=0.797, conf=0.802, support=1, cues=因果,导致","如果递归没有正确的终止条件,栈帧会不断累积,最终超过虚拟机栈的最大容量,导致栈溢出"
JVM.csv,80,内存溢出,is_a,JVM,内存溢出,is_a,JVM,is_a,kept,,is_a | has_part,0.7852,0.7192,0.0660,"is_a: score=0.785, conf=0.800, support=1, cues=上下位；has_part: score=0.719, conf=0.700, support=1, cues=枚举结构","内存溢出:内存溢出是指Java虚拟机(JVM)在申请内存时,无法找到足够的内存,最终引发OutOfMemoryError"
JVM.csv,81,弱引用可,used_for,使用,弱引用可,used_for,使用,used_for,kept,,used_for,0.7913,,,"used_for: score=0.791, conf=0.800, support=1, cues=用途,用来","对象池:在对象池中,弱引用可以用来管理那些暂时不使用的对象"
JVM.csv,82,虚拟机栈,is_a,GC Roots,虚拟机栈,is_a,GC Roots,is_a,kept,,is_a,0.6288,,,"is_a: score=0.629, conf=0.800, support=1, cues=!包含,!包括",GC Roots对象包括:虚拟机栈(栈帧中的本地变量表)中引用的对象、方法区中类静态属性引用的对象、本地方法栈中JNI(Java Native Interface)引用的对象、活跃线程的引用等
JVM.csv,83,new 指令,is_a,加载,new 指令,is_a,加载,is_a,kept,,is_a,0.7828,,,"is_a: score=0.783, conf=0.796, support=1, cues=上下位","首先,我们看到这个代码中有一个new关键字,我们知道new指令是创建一个类的实例对象并完成加载初始化的,因此这个字符串对象是在运行期才能确定的,创建的字符串对象是在堆内存上"
JVM.csv,84,value,causes,内存泄漏,value,causes,内存泄漏,causes,kept,,causes,0.7929,,,"causes: score=0.793, conf=0.796, support=1, cues=因果,造成","如果当前线程迟迟不结束的话,这些key为null的Entry的value就会一直存在一条强引用链:Thread Ref -> Thread -> ThreaLocalMap -> Entry -> value永远无法回收,造成内存泄漏"
JVM.csv,85,指令地址,is_a,线程,指令地址,is_a,线程,is_a,kept,,is_a,0.7815,,,"is_a: score=0.782, conf=0.794, support=1, cues=上下位","每个线程都有自己的程序计数器,因为它们各自执行的代码的指令地址是不一样的呀,所以每个线程都应该有自己的程序计数器"
JVM.csv,86,Java 堆,has_part,JVM,Java 堆,has_part,JVM,is_a,relation_conflict_resolved,,is_a | has_part,0.7514,0.7487,0.0028,"is_a: score=0.751, conf=0.790, support=1, cues=上下位,!用于；has_part: score=0.749, conf=0.792, support=1, cues=枚举结构,!用于；low_margin=0.003","Java 堆:是 JVM 中最大的一块内存区域,被所有线程共享,在虚拟机启动时创建,用于存放对象实例"
